Date,Title,Sentiment_Score,Label
2016-12-15,US Stocks Close Higher As Financial Equities Rise,0.8838864006102085,positive
2016-12-15,US Stocks Gain After Fed,0.900730486959219,positive
2016-12-15,US Factory Activity Growth At 21-Month High: Markit,0.91665368527174,positive
2016-12-15,US Inflation Rate Rises To Fresh 2-Year High,0.9200106468051672,positive
2016-12-15,NY Empire State Manufacturing Index At 8-Month High,-0.936683852225542,negative
2016-12-15,Philadelphia Fed Manufacturing Index At 2-Year High,-0.9574067210778594,negative
2016-12-15,US Jobless Claims Fall To 3-Week Low,-0.9624465415254236,negative
2016-12-15,Dollar Surges To 14-Year High After Fed Decision,0.9067925494164228,positive
2016-12-15,US Current Account Deficit Narrows In Q3,-0.1305293142795562,negative
2016-12-16,US Housing Starts Fall From 9-Year High,-0.9660606449469924,negative
2016-12-16,US Building Permits Fall 4.7% MoM In November,-0.9658079845830798,negative
2016-12-16,"US Stocks Gain On Oil, Dollar",0.9074439033865928,positive
2016-12-16,US Stocks Finish Lower On Friday,-0.9643384842202068,negative
2016-12-19,US Has The Strongest Job Market In Nearly A Decade,0.5793152451515198,positive
2016-12-19,US Stocks Rise On Monday,0.8629267811775208,positive
2016-12-19,US Services Sector Growth At 3-Month Low,-0.9634346514940262,negative
2016-12-19,US Stocks Gain Slightly on Monday,0.8682012856006622,positive
2016-12-19,US Private Sector Growth Slows: Markit,-0.9570867475122212,negative
2016-12-20,US Equities Trade Higher On Tuesday,0.8705418035387993,positive
2016-12-20,Dow and Nasdaq Hit Fresh High,0.8818048983812332,positive
2016-12-21,US Mortgage Applications Rise For 1st Time in 4 Weeks,0.9284380860626698,positive
2016-12-21,US Stocks Fall Slightly on Wednesday,-0.9562632385641336,negative
2016-12-21,US Existing Home Sales At Near 10-Year High,0.9117962270975112,positive
2016-12-21,US Crude Oil Inventories Unexpectedly Rise By 2.3M,-0.8901497907936573,negative
2016-12-21,US Stocks Fall On Wednesday,-0.9648659601807594,negative
2016-12-22,US Stocks Lower on Thursday,-0.9647471141070127,negative
2016-12-22,US Personal Income Unchanged In November,-0.9626054633408784,negative
2016-12-22,"US Personal Spending Rises 0.2%, Lowest In 8 Months",-0.8982208147644997,negative
2016-12-22,US PCE Price Index Flat in November,-0.7297747135162354,negative
2016-12-22,US Stocks Fall On Thursday,-0.9640730321407318,negative
2016-12-22,US House Prices Growth Matches Expectations: FHFA,0.931833703070879,positive
2016-12-22,US Q3 Corporate Profits Growth Revised Down To 6.7%,-0.8630113005638123,negative
2016-12-22,US GDP Growth Rate Revised Up To 3.5% In Q3,0.9323820471763612,positive
2016-12-22,US Durable Goods Orders Fall The Most In Over 2 Years,-0.9670247063040732,negative
2016-12-22,US Initial Jobless Claims At 27-Week High,0.9001375250518322,positive
2016-12-22,Chicago Fed National Activity Index Falls To 4-Month Low,-0.9647636944428086,negative
2016-12-23,US Stocks Flat On Friday,-0.8935120031237602,negative
2016-12-23,US New Home Sales at 4-Month High Of 592K,0.8960151355713606,positive
2016-12-23,US Consumer Sentiment At Nearly 13-Year High,0.7798269242048264,positive
2016-12-23,"US Stocks Rise On Friday, Gain On The Week",0.8841197341680527,positive
2016-12-27,US Home Prices Rise 5.1% YoY in October: Case-Shiller,0.9274970833212136,positive
2016-12-27,US Stocks Rise on Tuesday,0.6412772387266159,positive
2016-12-27,US Richmond Fed Manufacturing Index At 5-Month High,0.9205017276108264,positive
2016-12-27,US Dallas Fed Manufacturing Index At Nearly 5-Year High,0.8971577137708664,positive
2016-12-27,"US Stocks Rise on Tuesday, Nasdaq At Record High",0.8029546439647675,positive
2016-12-28,US Stocks Close Lower On Wednesday,-0.9647210584953428,negative
2016-12-28,US Stocks Open Higher On Wednesday,0.9131776914000512,positive
2016-12-28,US Pending Home Sales Fall To 10-Month Low,-0.9679054538719356,negative
2016-12-28,Dollar Continues To Strengthen,0.9227425809949636,positive
2016-12-29,Dollar Retreats To Near 2-Week Low,-0.9564888756722212,negative
2016-12-29,US Jobless Claims Fall Less Than Expected,-0.9625960029661657,negative
2016-12-29,US Stocks Rise On Thursday,0.8746240213513374,positive
2016-12-29,US Crude Oil Stocks Unexpectedly Rise By 614K,-0.9103917703032494,negative
2016-12-29,US Stocks Finish Lower On Thursday,-0.9626998547464608,negative
2016-12-30,US Stocks Open Flat On Last Trading Day Of 2016,-0.920928112231195,negative
2016-12-30,US Chicago PMI Falls In December,-0.9654942639172076,negative
2016-12-30,US Stocks Rise In 2016,-0.9305205121636392,negative
2017-01-03,US Stocks Close Higher On Strong Manufacturing Data,0.8986609429121017,positive
2017-01-03,US Construction Spending Hits 10-1/2-Year High,0.918503187596798,positive
2017-01-03,Dollar Rises To Fresh 14-Year High After Strong PMI Data,0.8881471306085587,positive
2017-01-03,US Markit Manufacturing PMI Revised Up In December,0.9185965619981288,positive
2017-01-03,US Stocks Rally On 1st Trading Day Of 2017,0.7687749490141869,positive
2017-01-03,US Factory Activity Growth At 2-Year High: ISM,0.915450133383274,positive
2017-01-04,US Mortgage Applications Rise 0.1%,0.2403043508529663,positive
2017-01-04,US Stocks Rise Ahead Of Fed Minutes,0.865762360394001,positive
2017-01-04,ISM New York Index Rises To 14-Month High,0.733291007578373,positive
2017-01-04,Fed Shows Concerns Over Fiscal Policy Uncertainty,-0.1399832963943481,negative
2017-01-04,US Stocks Close Higher After Fed Minutes,0.8948846086859703,positive
2017-01-05,"Most US Stocks Fall, Nasdaq Closes At Record High",-0.941080993041396,negative
2017-01-05,US Crude Oil Stocks Fall The Most Since September,-0.9669139655306936,negative
2017-01-05,US Services Sector Growth Remains Strong: ISM,0.9031166024506092,positive
2017-01-05,US Private Sector Activity Growth Revised Up: Markit,0.3027690351009369,positive
2017-01-05,Dollar Index Falls to 3 Week Low,-0.9666945044882596,negative
2017-01-05,US Stocks Open Mixed On Thursday,-0.8806893825531006,negative
2017-01-05,US Jobless Claims Fall To Near 43-Year Low,-0.9655625205487012,negative
2017-01-05,US Private Sector Adds Less Jobs Than Expected: ADP,-0.7133287191390991,negative
2017-01-05,US Corporate Layoffs Rise in December: Challenger,-0.8927674815058708,negative
2017-01-05,US Markit Services PMI Revised Up In December,0.915557999163866,positive
2017-01-06,"S&P 500, Nasdaq Close At Records After US Jobs Report",0.9125425219535828,positive
2017-01-06,US Factory Orders Fall The Most In A Year,-0.96781369112432,negative
2017-01-06,US Wages Rise More Than Expected,0.910176133736968,positive
2017-01-06,US Stocks Fall After Jobs Report,-0.9632277991622686,negative
2017-01-06,US Imports At 15-Month High In November,0.1192550063133239,positive
2017-01-06,US Trade Gap At 9-Month High In November,-0.8771413043141365,negative
2017-01-06,US Unemployment Rate Rises To 4.7% In December,0.6209267228841782,positive
2017-01-06,US Economy Adds Only 156K Jobs In December,-0.9358834642916918,negative
2017-01-06,US Exports At 5-Month Low In November,-0.9681727550923824,negative
2017-01-09,Most US Stocks Fall On Monday,-0.9510249681770802,negative
2017-01-09,US Consumer Credit Rises More Than Expected,0.9250334296375512,positive
2017-01-09,"Nasdaq Closes At New High, Dow And S&P Fall",-0.9575530365109444,negative
2017-01-10,"US Stocks Close Mixed, Nasdaq At Record High",-0.9497445654124022,negative
2017-01-10,US Job Openings Rise Less Than Expected In November,0.8543351739645004,positive
2017-01-10,US Small Business Confidence At 12-Year High,0.9241521451622248,positive
2017-01-10,US Stocks Trade Mixed On Tuesday,-0.9435513745993376,negative
2017-01-10,US Wholesale Inventories Rise The Most In 2 Years,0.9282496143132448,positive
2017-01-11,US Mortgage Applications Rise The Most In 5 Months,-0.103130429983139,negative
2017-01-11,US Stocks Open Mainly Flat,0.2949563264846802,positive
2017-01-11,US Economic Optimism Hits 10-Year High On Trump,0.9197482652962208,positive
2017-01-11,US Crude Oil Inventories Rise The Most In 8 Weeks,0.9231397602707148,positive
2017-01-11,Most US Stocks Fall After Trump Conference,-0.9604733176529408,negative
2017-01-11,"US Stocks Rebound, Nasdaq At Record High",0.7650139704346657,positive
2017-01-12,US Posts $28 Billion Budget Deficit in December,-0.9556761998683214,negative
2017-01-12,US Stocks Fall On Thursday,-0.9626921834424138,negative
2017-01-12,"US Stocks Lose, Nasdaq Posts 1st Fall In 2017",-0.9585754666477442,negative
2017-01-12,US Export Prices Rise More Than Expected In December,0.7731784731149673,positive
2017-01-12,US Jobless Claims Lower Than Expected At 247K,-0.8988515250384808,negative
2017-01-12,Dollar Weakens After Trump Press Conference,-0.9650918832048774,negative
2017-01-12,US Import Prices Rise 0.4% MoM On Petroleum,0.7299645245075226,positive
2017-01-13,US Consumer Sentiment Falls Slightly In January,-0.9655941417440772,negative
2017-01-13,US Business Inventories Grew The Most Since June 2015,0.9173707310110332,positive
2017-01-13,"US Stocks Close Mainly Higher, Nasdaq At Record High",-0.80817099660635,negative
2017-01-13,US Producer Prices Rise On Higher Energy Cost,0.9263569563627244,positive
2017-01-13,US Retail Sales Rise Less Than Expected,0.9155011437833308,positive
2017-01-13,US Stocks Rise On Friday,0.8315594531595707,positive
2017-01-17,Dollar Falls After Trump Comments,-0.9623382734134792,negative
2017-01-17,NY Empire State Manufacturing Index Falls In January,-0.945632979273796,negative
2017-01-17,US Stocks Fall on Tuesday,-0.9602434793487192,negative
2017-01-17,US Stocks Close Lower On Tuesday,-0.9623392913490534,negative
2017-01-18,"Most US Stocks Gain, Dow Closes At 2017 Low",0.8814561776816845,positive
2017-01-18,Fed Expects Rates To Rise A Few Times A Year Until 2019,-0.0429872274398803,neutral
2017-01-18,Foreign Investors Buy $23.7 Billion Of US Assets,0.3270800113677978,neutral
2017-01-18,US Homebuilder Sentiment Falls In January,-0.9660110007971524,negative
2017-01-18,US Industrial Output Rises The Most In Over 2 Years,0.2300522029399871,positive
2017-01-18,US Inflation Rate at 2-1/2-Year High Of 2.1%,0.9103511143475772,positive
2017-01-18,US Mortgage Applications Increase 0.8%: MBA,-0.9474076852202415,negative
2017-01-18,Most US Stocks Fall On Wednesday,-0.9625133713707328,negative
2017-01-19,US Jobless Claims Drop To Near 43-Year Low,-0.9660148741677403,negative
2017-01-19,US Housing Starts Rise More Than Expected,0.8273425884544849,positive
2017-01-19,US Building Permits Fall Unexpectedly In December,-0.9218628294765948,negative
2017-01-19,Philadelphia Fed Manufacturing Index At Over 2-Year High,0.9002866335213184,positive
2017-01-19,Most US Stocks Rise On Thursday,-0.2674789726734161,negative
2017-01-19,US Crude Oil Inventories Rise For 2nd Week,0.9163181837648152,positive
2017-01-19,US Stocks Close Lower Ahead Of Trump Inauguration,-0.9630431281402708,negative
2017-01-20,US Stocks Rise On Inauguration Day,0.8866129200905561,positive
2017-01-20,US Stocks Close Higher After Trump Inauguration,-0.8492347598075867,negative
2017-01-23,US Stocks Fall On Monday,-0.9602744514122604,negative
2017-01-23,Dollar Weakens Further On Trump Uncertainty,-0.9579825215041636,negative
2017-01-23,Dollar Slips After Trump Inauguration Speech,-0.9625276923179626,negative
2017-01-23,US Stocks Fall On Monday,-0.9635402858257294,negative
2017-01-24,US Stocks Trade Mainly Higher,0.7554569244384766,positive
2017-01-24,US Factory Activity Growth At Near 2-Year High: Markit,0.9242615140974522,positive
2017-01-24,US Richmond Fed Manuf Index Rises To 10-Month High,0.9162993002682924,positive
2017-01-24,US Existing Home Sales Fall 2.8% In December,-0.9670021990314126,negative
2017-01-24,US Stocks Rebound On Tuesday,0.780116580426693,positive
2017-01-24,"US Stocks Rise, Nasdaq and S&P At Fresh High",0.8961540646851063,positive
2017-01-25,US Mortgage Applications Rise For 5th Week,0.9227620232850312,positive
2017-01-25,FHFA House Prices Rise More Than Expected,0.918297016993165,positive
2017-01-25,Stocks in United States Hit All-time High,0.8514313641935587,positive
2017-01-25,US Stocks At Record High,0.9050707537680864,positive
2017-01-25,US Crude Oil Inventories Rise For 3rd Week,0.9130066055804492,positive
2017-01-25,"Dow Closes Above 20,000 For 1st Time",0.8977713882923126,positive
2017-01-26,US New Home Sales Down To 10-Month Low,-0.9567666901275516,negative
2017-01-26,US Private Sector Expands Faster In January: Markit,0.9245646316558124,positive
2017-01-26,"US Stocks Close Mixed, Dow At New High",-0.9442566595971584,negative
2017-01-26,US Services Sector Growth at 14-Month High: Markit,0.9366010539233685,positive
2017-01-26,US Stocks Open At Fresh High,0.9152332432568072,positive
2017-01-26,Chicago Fed National Activity Index At 11-Month High,0.9199466183781624,positive
2017-01-26,US Jobless Claims Rise To 4-Week High,-0.9571620244532824,negative
2017-01-26,US 10Y Bond Yield Hits 4-week High,0.9108026064932346,positive
2017-01-26,Dollar Index Hits 10-week Low,-0.9435037355870008,negative
2017-01-27,US GDP Growth Slows To 1.9% In Q4,-0.9638644950464368,negative
2017-01-27,US Durable Goods Orders Fall For 2nd Straight Month,-0.967225756496191,negative
2017-01-27,US Stocks Trade Mainly Flat After GDP,-0.8994751945137978,negative
2017-01-27,US Consumer Sentiment Revised Up To 13-Year High,0.8827139735221863,positive
2017-01-27,"US Stocks Close Mixed, Gain On The Week",-0.6704429984092712,negative
2017-01-30,US Stocks Fall After Immigration Ban,-0.9650052478536963,negative
2017-01-30,Dallas Fed Manufacturing Index At Nearly 7-Year High,0.845563217997551,positive
2017-01-30,US Pending Home Sales Rise More Than Expected,0.8568849638104439,positive
2017-01-30,US Consumer Spending Rises 0.5%,0.9188733547925948,positive
2017-01-30,US PCE Price Index Rises 0.2% MoM In December,0.9137395657598972,positive
2017-01-30,US Personal Income Rises Less Than Expected,0.8638681881129742,positive
2017-01-30,US Stocks Fall After Immigration Ban,-0.9638592898845671,negative
2017-01-31,"US Stocks Close Lower, But Post Monthly Gains",-0.9628950115293264,negative
2017-01-31,US Chicago Business Barometer Falls To 8-Month Low,-0.9656497975811362,negative
2017-01-31,US Home Prices Rise Faster Than Expected: Case-Shiller,0.9228099845349788,positive
2017-01-31,Dollar Falls To Lowest Level In Over A Month,-0.9580859513953328,negative
2017-01-31,US Employment Costs Rise Less Than Expected In Q4,0.860997699201107,positive
2017-01-31,US Stocks Fall on Tuesday,-0.9612128641456366,negative
2017-02-01,US Mortgage Applications Fall For 1st Time In 6 Weeks,-0.9656356116756796,negative
2017-02-01,US Private Sector Adds Most Jobs In 7 Months: ADP,0.0930179953575134,positive
2017-02-01,US Stocks Rise Ahead Of Fed,0.8918819352984428,positive
2017-02-01,US Markit Manufacturing PMI At Near 2-Year High,-0.9613295253366232,negative
2017-02-01,US Factory Activity Growth At Over 2-Year High: ISM,0.9141132272779942,positive
2017-02-01,US Construction Spending Drops 0.2%,-0.9543346874415874,negative
2017-02-01,US Crude Oil Inventories Rise Much More Than Expected,0.9248485527932644,positive
2017-02-01,Fed Leaves Rates On Hold,0.2580048441886902,positive
2017-02-01,Most US Stocks Rise After Fed,0.8962253928184509,positive
2017-02-02,ISM New York Index Slips In January,-0.962027289904654,negative
2017-02-02,US Stocks Finish Mostly Flat on Thursday,-0.9558989135548472,negative
2017-02-02,US Stocks Fall on Thursday,-0.9603715287521482,negative
2017-02-02,Dollar Falls To 11-Week Low,-0.9527154071256518,negative
2017-02-02,US Jobless Claims Fall to 246K,-0.9614343158900738,negative
2017-02-02,US Nonfarm Labour Costs Rise Less Than Expected In Q4,0.7970078364014626,positive
2017-02-02,US Corporate Layoffs At 9-Month High: Challenger,-0.9440960697829724,negative
2017-02-02,US Nonfarm Labor Productivity Rises 1.3% in Q4,0.913740798830986,positive
2017-02-03,US  Economy Adds 227K Jobs in January,0.852150559425354,positive
2017-02-03,US Unemployment Rate Rises To 4.8% In January,0.6529674530029297,positive
2017-02-03,US Stocks Trade Higher After Jobs Report,0.8670664504170418,positive
2017-02-03,US Services PMI Revised Up In January: Markit,0.9104710556566716,positive
2017-02-03,US Services Sector Growth Eases In January: ISM,-0.963057516142726,negative
2017-02-03,US Factory Orders Rise More Than Expected,0.9130683988332748,positive
2017-02-03,US Composite PMI At 14-Month High: Markit,0.9228702504187822,positive
2017-02-03,Wall Street Close Higher After Jobs Report,0.8393281474709511,positive
2017-02-07,Dow And Nasdaq Close At Record High,0.859241209924221,positive
2017-02-07,US Consumer Credit Rises Less Than Expected In December,0.9112877920269966,positive
2017-02-07,US Economic Optimism At More Than 12-Year High,0.923187157139182,positive
2017-02-07,US Job Openings Below Expectations In December,-0.9490572242066264,negative
2017-02-07,US Trade Deficit Narrows in December,-0.3719779253005981,negative
2017-02-07,US Imports Highest Since March 2015,0.9300255477428436,positive
2017-02-07,US Exports At 1-1/2-Year High In December,0.9182296227663757,positive
2017-02-07,Dollar Strengthens On Rate Hike Comments,0.9078109990805387,positive
2017-02-07,Dow And Nasdaq Hit Record High,0.8426638692617416,positive
2017-02-08,US Mortgage Applications Rebound In Latest Week,0.5037872344255447,positive
2017-02-08,US Crude Oil Inventories Rise Much More Than Expected,0.8688483163714409,positive
2017-02-08,"US Stocks Close Mixed, Nasdaq At Record High",-0.9113163203001022,negative
2017-02-09,Stocks in United States Close At All-Time Highs,0.7798972055315971,positive
2017-02-09,Stocks in United States Hit All-time High,0.8482743911445141,positive
2017-02-09,US Wholesale Inventories Rise 1% In December,0.9295284356921912,positive
2017-02-09,"US Stocks Trade Higher, Nasdaq Hits All-Time High",0.9171685557812452,positive
2017-02-09,US Jobless Claims Drop To Nearly 43-Year Low,-0.9681624183431268,negative
2017-02-10,Dollar Rises To 3-Week High On Trump Tax Vow,0.9047563951462508,positive
2017-02-10,US Import Prices Rise More Than Expected In January,0.8200826421380043,positive
2017-02-10,US Export Prices Rise 0.1% MoM In January,0.922427525743842,positive
2017-02-10,Stocks in United States Open At Fresh All-Time Highs,0.8873109109699726,positive
2017-02-10,US Consumer Sentiment At 3-Month Low,-0.9655615738593042,negative
2017-02-10,US Budget Surplus Beats Estimates In January,-0.6937790066003799,negative
2017-02-10,US Stocks At Record High,0.9092228524386884,positive
2017-02-13,US Stocks Open At Record High On Monday,0.8891551420092583,positive
2017-02-13,US Stocks Close At Record High For 3rd Session,0.4309923499822616,positive
2017-02-14,US Stocks Recover After Yellen Speech,0.8941022865474224,positive
2017-02-14,USD Hits 1-Month High On Yellen Comments,0.8706147968769073,positive
2017-02-14,US Stocks Boosted by Yellen’s Optimism,0.895551323890686,positive
2017-02-14,US Producer Prices Rise The Most In Nearly 4 Years,0.9077776223421096,positive
2017-02-14,US Small Business Confidence Edges Up In January,0.720232829451561,positive
2017-02-14,Fed Might Raise Rates Relatively Soon,0.037690695375204,neutral
2017-02-15,US Net Capital Outflow $42.8B in December,0.4624560922384262,positive
2017-02-15,US Stocks Book Longest Record Run in 25 Years,0.8769416734576225,positive
2017-02-15,US Crude Oil Inventories Rise More Than Expected,0.9213277865201236,positive
2017-02-15,US Business Inventories Rise 0.4%,0.9007563143968582,positive
2017-02-15,US Homebuilder Sentiment Slips In February: NAHB,-0.9675396140664816,negative
2017-02-15,Dow Jones Hits Record High On Wednesday,-0.5859154760837555,negative
2017-02-15,NY Empire State Manufacturing Index At 2-1/2-Year High,0.8414387628436089,positive
2017-02-15,US Retail Sales Rise More Than Expected In January,0.9180922284722328,positive
2017-02-15,US Inflation Rate At Near 5-Year High Of 2.5%,0.8994860481470823,positive
2017-02-15,Dollar Climbs To 1-Month High On Strong Data,0.8946785219013691,positive
2017-02-15,US Mortgage Applications Fall 3.7%,-0.9643389927223324,negative
2017-02-15,US Industrial Output Falls Unexpectedly In January,-0.967888042330742,negative
2017-02-16,US Stocks Fall On Thursday,-0.9623714983463288,negative
2017-02-16,US Stocks Slip to End Rally,-0.9008806869387628,negative
2017-02-16,US Stocks At New High On Thursday,0.8842092677950859,positive
2017-02-16,US Jobless Claims Rise Less Than Expected,0.1941330134868621,positive
2017-02-16,US Building Permits Climb To 1-Year High,0.901704128831625,positive
2017-02-16,US Housing Starts Decline 2.6% In January,-0.9613841297104956,negative
2017-02-16,Dollar Slips From 1-Month Peak,-0.9226852767169476,negative
2017-02-16,Philadelphia Fed Manufacturing Index At 33-Year High,0.8528443276882172,positive
2017-02-17,US Stocks Close Higher to Notch Over 1.5% Weekly Gains,0.8454473987221718,positive
2017-02-21,US Stocks Hit New Records On Earnings,0.9059476610273124,positive
2017-02-21,US Service Sector Expands Less Than Expected: Markit,-0.9671615958213806,negative
2017-02-21,US Factory Activity Growth Slows: Markit,-0.9661878761835396,negative
2017-02-21,US Private Sector Grows At Slower Pace: Markit,-0.9673508545383812,negative
2017-02-21,US Stocks Hit Fresh Highs,0.8786336295306683,positive
2017-02-22,Fed May Raise Rates Soon,0.095997653901577,neutral
2017-02-22,Dow Books New Record For Longest Win Streak Since 1987,-0.9507702803239226,negative
2017-02-22,US Existing Home Sales At 10-Year High,0.8912605457007885,positive
2017-02-22,US Mortgage Applications Fall for 2nd Week,-0.9501900002360344,negative
2017-02-22,Dow Hits Fresh All-Time High Ahead Of Fed Minutes,0.8335555121302605,positive
2017-02-23,US Jobless Claims Rise More Than Expected,0.7883134186267853,positive
2017-02-23,US Chicago Fed National Activity Index Below Expectations,-0.967251943424344,negative
2017-02-23,US House Prices Rise 0.4% In December: FHFA,0.9238666035234928,positive
2017-02-23,"Dow, S&P Hit New All-Time High",-0.1442199647426605,negative
2017-02-23,US Crude Oil Inventories Rise Less Than Expected,-0.0172921419143676,negative
2017-02-23,Dow Notches 10th Straight Record Close,-0.5918310582637787,negative
2017-02-24,US New Home Sales Rise Less Than Expected,0.8112543970346451,positive
2017-02-24,US Consumer Sentiment Revised Up In February,-0.9529277626425028,negative
2017-02-24,US 10Y Bond Yield Hits 12-week Low,-0.9577711950987576,negative
2017-02-24,Dow Extends Wining Streak,0.8941818028688431,positive
2017-02-27,Dow Books 12th Straight Record Close,0.9006679113954306,positive
2017-02-27,Stocks in United States Hit All-time High,0.8376940134912729,positive
2017-02-27,US Durable Goods Rise More Than Expected,0.9251824654638768,positive
2017-02-27,Dallas Fed Manufacturing Index At Nearly 7-Year High,0.9286131467670202,positive
2017-02-27,US 10Y Bond Yield Moves Up By 2%,0.9311125110834836,positive
2017-02-27,US Pending Home Sales Edge Up 0.4% YoY In January,-0.9529193453490734,negative
2017-02-28,Dow Snaps 12-Session Record Streak,-0.93969439342618,negative
2017-02-28,Richmond Fed Manufacturing Index At 11-Month High,0.9227507058531046,positive
2017-02-28,US GDP Growth Unrevised at 1.9% in Q4,0.8761069402098656,positive
2017-02-28,US Home Prices Rise More Than Expected: Case-Shiller,0.9225691948086024,positive
2017-02-28,Chicago Business Barometer Up To 2-Year High,0.924779588356614,positive
2017-02-28,US Wholesale Inventories Fall Unexpectedly In January,-0.9560124529525638,negative
2017-03-01,US 10Y Bond Yield Moves Up By 2%,0.9315016083419324,positive
2017-03-01,US Construction Spending Falls Unexpectedly In January,-0.9643528843298554,negative
2017-03-01,US Factory Activity Growth Beats Expectations: ISM,0.9176848120987416,positive
2017-03-01,US Markit Manufacturing PMI Revised Down,-0.9630649341270328,negative
2017-03-01,US Stocks Reach Fresh Record Highs,0.8785234317183495,positive
2017-03-01,US Stocks Surge To Record Highs,0.8754530698060989,positive
2017-03-01,US PCE Price Index Rises The Most In 4 Years,0.926129214465618,positive
2017-03-01,US Personal Income Rises More Than Expected In January,0.9270689375698566,positive
2017-03-01,Dollar Hits 6-Week High,0.8928017243742943,positive
2017-03-01,US Crude Oil Stocks Rise Less Than Expected,0.359778344631195,positive
2017-03-01,US Mortgage Applications Rise 5.8%,0.3422993719577789,positive
2017-03-01,US Personal Spending Rises Less Than Expected,0.5684231519699097,positive
2017-03-02,US Jobless Claims Fall To 44-Year Low,-0.9656139062717556,negative
2017-03-02,ISM New York Index Falls For 2nd Month,-0.9524610918015242,negative
2017-03-02,Wall Street Ends Moderately Lower,-0.9623725656419992,negative
2017-03-03,US Services Sector Growth At 16-Month High: ISM,0.9321790598332882,positive
2017-03-03,US Composite PMI Below Expectations: Markit,-0.9654044406488538,negative
2017-03-03,Fed Likely To Raise Rates In March,0.72138587012887,positive
2017-03-03,US Stocks End Little-Changed To Notch Weekly Gains,0.9107868988066912,positive
2017-03-03,US Services PMI Revised Down In February: Markit,-0.9676209557801484,negative
2017-03-06,US Stocks Fall On Monday,-0.9600337389856576,negative
2017-03-06,US Factory Orders Rise More Than Expected,0.9246531892567872,positive
2017-03-07,US Consumer Credit Rises Less Than Expected,0.454464703798294,positive
2017-03-07,US IBD/TIPP Economic Optimism Index Below Expectations,-0.968377623707056,negative
2017-03-07,US Exports Rise 0.6% To Hit 3-Year High,-0.8234701231122017,negative
2017-03-07,US Trade Gap Largest Since March 2012,0.017164796590805,positive
2017-03-07,"US Imports Jump 2.3% To 3-Year High On Oil, Autos",0.9225925486534834,positive
2017-03-08,US 10Y Bond Yield Moves Up By 2%,0.9323727041482924,positive
2017-03-08,US Wholesale Inventories Fall More Than Estimated,-0.9659502655267715,negative
2017-03-08,Dollar Gains On Strong Private Sector Jobs Report,0.9156257137656212,positive
2017-03-08,US Crude Oil Inventories Rise More Than Expected,0.79994186013937,positive
2017-03-08,US Nonfarm Labour Productivity Rises 1.3% In Q4,0.8947224393486977,positive
2017-03-08,US Private Sector Adds Most Jobs Since December 2015: ADP,0.0416941344738006,positive
2017-03-08,US Mortgage Applications Rise for 2nd Week,0.9239400662481784,positive
2017-03-08,US Labour Costs Rise 1.7% In Q4,0.928146731108427,positive
2017-03-09,US Corporate Layoffs Fall In February: Challenger,-0.9672816386446356,negative
2017-03-09,US Jobless Claims Increase To 243K,0.8615388572216034,positive
2017-03-09,US Import Prices Rise Despite A Drop In Fuel Prices,0.913254301995039,positive
2017-03-09,US Export Prices Rise More Than Expected In February,0.927314756438136,positive
2017-03-10,US Stocks Close With Weekly Losses,0.8427983596920967,positive
2017-03-10,US Budget Deficit Above Expectations In February,0.6648164242506027,positive
2017-03-10,US Jobless Rate Falls To 4.7% In February,-0.9541422678157688,negative
2017-03-10,US Non Farm Payrolls Rise More Than Expected,-0.1342808902263641,negative
2017-03-10,US Stocks Rise After Nonfarm Payrolls Beat Expectations,0.8406719900667667,positive
2017-03-13,US Stocks Close Mixed Ahead Of Fed,-0.9464916810393332,negative
2017-03-14,US Small Business Confidence Falls In February,-0.9668415831401944,negative
2017-03-14,US Producer Prices Rise More Than Expected,0.9099438339471816,positive
2017-03-14,US Stocks Fall On Tuesday,-0.9628079365938902,negative
2017-03-15,US Net Capital Inflow At 6-Month High,0.7740072496235371,positive
2017-03-15,US Stocks Close Sharply Higher After Fed,0.8774068579077721,positive
2017-03-15,Dollar Retreats To 3-Week Low,-0.9643941670656204,negative
2017-03-15,Fed Raises Benchmark Rate to 1%,0.8703767862170935,positive
2017-03-15,US Crude Oil Stocks Unexpectedly Fall,-0.9646528689190744,negative
2017-03-15,US Business Inventories Rise 0.3% In January,0.9188639912754296,positive
2017-03-15,US Retail Sales Rise The Least In 6 Months,0.8250404298305511,positive
2017-03-15,US Mortgage Applications Rise For 3rd Week,0.9310785178095102,positive
2017-03-15,US Homebuilder Confidence At Near 12-Year High,0.924416609108448,positive
2017-03-15,Factory Activity Growth in NY State Eases Slightly,-0.9132965430617332,negative
2017-03-15,"US Inflation Rate Rises To 2.7%, Highest Since March 2012",0.9018116220831872,positive
2017-03-16,US Jobless Claims Drop to 241K,-0.961794606409967,negative
2017-03-16,US Housing Starts Rise More Than Expected,0.9035308137536048,positive
2017-03-16,US Building Permits Fall More Than Expected In February,-0.967024376615882,negative
2017-03-16,Philadelphia Fed Manuf Index Falls Less Than Expected,-0.1874713599681854,negative
2017-03-16,US Job Openings Beat Expectations In January,0.820863701403141,positive
2017-03-17,Dollar Falls To 5-Week Low,-0.9620996098965406,negative
2017-03-17,US Industrial Output Unchanged In February,-0.9546401230618358,negative
2017-03-17,US Manufacturing Output Rises The Most In Near 2 Years,0.926771128550172,positive
2017-03-17,US Consumer Sentiment Remains Near 13 Year High,0.900957141071558,positive
2017-03-17,US Stocks Dip Friday But Notch Weekly Gains,-0.9611196499317884,negative
